key,T6_1_HB_H,T6_1_FA_H,flood_depth_m,flood_frac,m2_lo,m2_mid,m2_hi,dmg_lo,dmg_eur,dmg_hi
268016008/01,154,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016006,86,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268015003,147,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016007,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016008/02,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016016/268016017,0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016004,114,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016005,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268015008,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016015/268016018,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082001,60,45,0.6553213333333334,0.02973830293417922,27.625667702691672,49.2108174204143,144.87008603278414,69064.16925672918,123027.04355103575,362175.21508196037
268106002,8,83,0.48346857142857147,0.046235138705416116,26.19897986525917,44.435130398925054,138.1786793802623,65497.44966314792,111087.82599731264,345446.6984506558
268003015,17,76,0.5288754385964912,0.037157757496740544,23.460722354617918,40.54155945916565,124.0391195056028,58651.8058865448,101353.89864791412,310097.798764007
268003017,3,99,0.28012,0.010395010395010396,5.201653545618832,7.188015144434665,24.748495013868524,13004.13386404708,17970.037861086665,61871.23753467131
268003016,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003019,0,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082010,0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003013/268003018,19,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003008,0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003009,14,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003010,42,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268106003,0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268106004,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268139006,2,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268139005,2,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002008,49,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082012,5,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081014,6,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081010,45,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081011,22,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081016,8,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081017,21,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081005,0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081004,104,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081003,99,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030021,8,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081002,72,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002016,3,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002013,24,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081018,58,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081009,105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081008,8,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081007,1,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032014,5,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032015,40,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002020,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002010,14,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268139003,0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081013,20,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081012,63,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082002,24,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082011,11,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082013,7,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268139004,0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268139007/268139008,0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268081001,10,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082005,4,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002005,70,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003001,0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003002,0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030017,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030011,33,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030020,11,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003011,45,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003004,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030018,10,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003007,0,100,0.4421380952380953,0.0430327868852459,24.35960579508197,40.26339708360657,127.62141438852461,60899.014487704924,100658.49270901643,319053.53597131156
268030019,21,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003003,13,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030009,2,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030023,55,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030026,86,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030022,48,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030008,38,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030007,46,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003006,0,94,1.6766398907103826,0.5980392156862745,423.224291372549,1065.188444067974,2805.4229273871633,1058060.7284313724,2662971.110169935,7013557.318467909
268003014,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268003005,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002011,0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268001005,26,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002018,0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002017,3,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002006,0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082009,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002014,2,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002015,0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082004,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082008,47,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002001,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268001006,37,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268001004,57,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268001001,86,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268001007,73,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268001002,98,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268001003,99,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082003,0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002007,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082006,85,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268082007,19,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268053008,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268151003,50,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268103002,105,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268151004,0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150001,65,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268103001,113,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268053005,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268053007,40,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268053003,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268103010,3,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268103003,37,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268103009,86,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092002,76,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268101005,82,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268102002,43,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268101001,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268101006,86,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268101003,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268101002,122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268102003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268101004,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268102006,74,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268101009,103,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268102005,67,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092013,34,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268101008,123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268102009,95,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268102008,55,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268103004,121,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268102001,40,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150003,113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268149001,0,66,0.5391074534161492,0.06761864762704746,27.100282488675354,47.75030583655945,146.8797392119278,67750.70622168838,119375.76459139862,367199.34802981955
268150002,126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150011,62,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150015,2,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150012,34,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100004,28,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100005,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268149008,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268149005,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268149004,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268149003,0,101,0.6345823529411764,0.038288288288288286,24.498150988216217,44.96981870816216,135.48576570225225,61245.377470540545,112424.5467704054,338714.41425563063
268149006,0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150016,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268149007,0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268149002,0,66,0.8072111111111111,0.03578528827037773,15.96314512928827,31.364108718441354,91.8159841860835,39907.862823220676,78410.27179610339,229539.96046520874
268100002,28,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100006,85,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150004,8,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150006,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150005,15,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150013,24,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150014,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099003,0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150017,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268103007,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100003,15,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268103008,107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100001,0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150008,7,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150007,16,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268080011,1,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030016,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030006,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030001,73,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030024/268030025,3,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030003,128,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030002,74,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030004,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031006,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030010,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268029006,75,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030027,79,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268027010,59,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268027011,91,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268028007,106,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268027009,105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268028009,89,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268027001,76,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030005,107,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268027003,7,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268027004,8,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268027006,23,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268027005,138,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268014006,116,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268014007,93,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268014003,83,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268029008,46,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268161005,100,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100016,21,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100008,38,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268161009,19,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268161010,0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100015,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100013,27,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268161004,54,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268161011,0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268161012,0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100017,24,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100012,0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100014,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100007,3,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100011,4,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100009,78,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268100010,50,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099012,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099011,9,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099009,0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099006,85,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032007,80,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032009,47,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032013,17,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002012,4,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032003,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032012,28,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032004,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031012,41,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031002,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268035003,91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031001,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031015,73,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031013,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031003,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031011,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031004,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031014,89,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268035002,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031010,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031005,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031009,122,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268035007,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031008,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032006,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032005,113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032002,112,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099008,69,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099013,5,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099007,44,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099002,64,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099010,0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099005,47,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099015,49,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099020,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268161008,0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268161001,0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099016,11,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099018,34,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099001,65,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099019,0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268161003,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099014,0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268161002,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099004,11,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268099021,1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268161007,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268161006,0,74,0.6460477272727273,0.027795325331648767,13.095001710352495,24.148203741240682,72.58710749134555,32737.504275881238,60370.509353101705,181467.76872836388
268098001,0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268098010,2,111,0.7630470588235294,0.018008474576271187,13.748229666281064,26.463358140846005,77.84324622858745,34370.57416570266,66158.39535211501,194608.1155714686
268098006,43,108,0.8045526315789473,0.022467481277098935,27.312315735043192,52.387538771560926,151.83514964253976,68280.78933760799,130968.84692890232,379587.8741063494
268098008,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268098003,0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268098009,2,97,0.81642,0.0351288056206089,23.886334234260058,47.02232233353795,137.3850072102828,59715.835585650144,117555.80583384488,343462.518025707
268098002,0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268098007,0,90,0.805775,0.025889967637540454,15.742450219805827,30.911867995339808,90.50797875728156,39356.12554951457,77279.66998834952,226269.94689320392
268098005,0,81,0.68036,0.04132231404958678,21.62524468046281,40.41399447312397,120.67502879008264,54063.111701157024,101034.98618280992,301687.5719752066
268098004,0,67,1.0043857142857144,0.03664921465968586,17.494565735413612,37.04133607153927,106.09424964871204,43736.41433853403,92603.34017884817,265235.6241217801
268099017,11,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268108026/01,0,178,1.0926060373216246,0.09128256513026052,118.12082968383648,254.22688423257395,716.3747296582333,295302.0742095912,635567.2105814349,1790936.8241455832
268102011,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268102010,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132005,98,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268102004,9,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162008,34,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132004,38,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162002,15,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268101007,16,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162001,78,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162009,29,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162003,89,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162007,122,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162011,47,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162010,48,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162006,97,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162005,74,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162004,24,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162017,9,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162018,29,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162015,19,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162012,73,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162014,48,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162016,79,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268162013,24,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268064012,79,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268064011,25,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268064008,90,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268064007,64,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268064009,68,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065006,64,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065002,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065014,76,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268064010,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268064006,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065001,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268020003,83,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065007,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065005,97,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065003,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268064005,114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065012,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065013,133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268064004,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065015,49,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065008,116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065004,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065011,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065010,88,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268064003,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268064002,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268020006,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268064001,91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268065009,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268063003,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268020009,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267066019/02,0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267066019/03,0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267066019/01,15,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016010,22,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268015007,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016014,11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016002,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016003,140,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267066009/01,29,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016001,111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016009,90,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
